Idade,Formação,Tempo_Escola,Tempo_profissão,Hrs_semanais,Supervisiona,Licença_2semanas,Licença_ano,MPS,IPPS,IOPS,ISP,CAFC,VSP,ARE,DED,ARS,AED,Engagement,Exaustao,Cinismo,SCV,Saude,TAMesc
42.0,5.0,1.0,20.0,30.0,1.0,1.0,1.0,6.75,6.33,6.33,5.67,6.5,7.0,4.8,2.0,3.8,3.2,6.0,2.2,0.0,6.4,4.0,1.0600000000000005
37.0,5.0,3.0,13.0,30.0,1.0,1.0,1.0,6.58,5.67,6.0,5.17,6.0,5.33,4.4,2.2,4.2,3.4,5.78,2.4,1.2,6.2,3.25,1.0600000000000005
27.0,1.0,6.0,10.0,6.0,1.0,1.0,1.0,7.0,6.67,6.0,6.83,7.0,6.67,3.8,1.0,3.6,3.8,6.0,1.8,0.0,5.2,4.25,1.0600000000000005
45.0,2.3,26.0,26.0,30.0,1.0,1.0,1.3,6.82,5.33,6.0,5.67,5.5,4.0,4.0,3.8,3.6,3.6,5.44,5.2,0.6,5.0,2.0,1.0600000000000005
54.0,2.4,23.0,23.0,30.0,1.0,1.0,2.0,6.33,6.0,5.67,5.67,6.0,6.0,3.8,3.4,2.5,3.6,5.56,2.0,0.5,6.0,3.75,1.0600000000000005
27.0,1.0,0.5,3.0,40.0,1.0,1.0,1.0,6.83,6.67,5.0,5.17,6.0,5.0,4.4,2.2,3.6,3.6,5.22,2.8,0.8,5.0,4.25,1.0600000000000005
49.0,1.0,0.5,25.0,29.0,1.0,1.0,1.0,6.0,5.67,5.0,5.5,6.0,6.33,3.4,2.2,2.2,2.4,3.5,0.8,1.6,4.4,3.0,1.0600000000000005
65.0,2.0,23.0,28.4,30.0,1.0,1.0,1.0,6.67,6.33,6.0,5.67,6.5,6.33,4.0,2.0,3.4,3.6,6.0,0.2,0.0,4.6,2.0,1.0600000000000005
38.0,1.0,5.0,7.0,30.0,1.0,1.0,1.0,6.75,6.33,5.0,6.0,6.0,5.0,4.6,2.2,2.8,3.2,5.33,2.25,0.6,4.4,4.25,1.0600000000000005
26.0,1.0,5.0,9.3,6.0,1.0,1.0,2.0,7.0,7.0,6.33,7.0,7.0,7.0,4.6,4.6,4.0,4.6,6.0,1.2,1.2,7.0,5.0,1.0600000000000005
31.0,2.0,7.0,10.0,30.0,1.0,1.0,1.0,5.92,6.67,7.0,6.83,6.0,6.0,4.8,4.2,3.6,3.6,5.0,5.0,5.0,5.6,4.25,1.53
50.0,1.0,2.0,8.0,40.0,2.0,1.0,1.0,6.92,6.0,6.67,7.0,6.5,6.67,4.8,3.2,4.8,4.4,5.78,3.8,0.0,6.0,4.75,1.53
40.0,5.0,1.0,5.0,30.0,1.0,1.0,1.0,6.58,6.0,6.0,5.5,7.0,5.33,4.8,3.8,2.4,2.8,5.78,0.8,1.2,5.2,4.0,1.53
36.0,6.0,1.0,9.0,30.0,2.0,1.0,1.0,7.0,7.0,5.33,7.0,7.0,4.33,4.0,3.5,1.2,4.2,5.89,5.2,3.0,3.8,5.0,1.53
24.0,5.0,2.0,6.0,30.0,1.0,1.0,2.0,6.92,5.67,6.67,7.0,7.0,5.0,5.0,4.2,3.8,3.6,6.0,0.0,0.0,6.8,5.0,1.53
35.0,2.0,7.0,10.0,30.0,2.0,1.0,2.0,7.0,6.33,7.0,6.4,4.0,5.0,4.4,2.0,4.0,3.4,4.11,2.8,1.0,7.0,4.5,1.53
35.0,2.0,5.0,9.1,30.0,1.0,1.0,1.0,5.27,4.5,5.0,5.17,4.5,4.67,4.4,2.8,2.4,3.6,4.44,2.2,0.4,5.8,4.0,1.53
44.0,1.0,5.0,5.0,30.0,1.0,1.0,1.0,5.83,5.67,5.0,5.5,5.0,4.0,4.2,3.2,3.2,3.4,3.11,5.2,1.6,5.6,4.0,1.53
41.0,1.0,2.0,15.0,30.0,1.0,1.0,1.0,6.5,6.33,5.33,5.0,6.0,4.67,4.4,3.4,3.8,4.4,5.0,3.4,2.2,5.0,3.0,1.53
30.0,1.0,6.0,7.0,30.0,1.0,1.0,1.0,6.25,6.33,5.67,6.17,6.0,5.33,4.0,2.4,2.8,4.2,5.78,1.2,0.6,5.75,4.5,1.53
32.0,1.0,4.0,10.0,30.0,1.0,1.0,1.0,6.0,5.33,5.33,5.0,5.5,4.67,3.0,3.0,2.0,3.2,4.89,3.6,3.2,4.2,3.75,1.53
26.0,2.0,0.58,8.0,30.0,1.0,1.0,1.0,5.92,4.67,6.0,5.83,6.0,5.33,4.6,4.4,4.8,4.8,6.0,1.4,0.0,5.2,4.0,1.53
27.0,2.3,7.0,7.0,30.0,1.0,1.0,1.0,6.25,5.33,5.67,5.83,6.5,5.0,4.0,2.4,2.8,3.0,5.67,2.2,0.4,7.0,5.0,1.53
25.0,5.0,0.66,11.0,30.0,1.0,1.0,1.0,6.91,6.0,5.67,6.5,5.5,5.67,4.2,1.75,3.2,3.8,5.44,2.4,0.0,5.4,5.0,1.53
30.0,6.0,5.0,5.0,6.0,1.0,1.0,1.0,4.92,3.67,3.33,4.83,1.0,3.33,3.4,2.6,1.6,1.8,0.56,1.0,1.6,6.4,4.75,1.53
37.0,1.0,2.0,10.5,6.0,2.0,1.0,2.0,7.0,6.67,5.67,6.17,4.0,6.0,4.2,3.4,3.0,4.2,5.25,3.6,0.2,4.2,3.0,1.53
43.0,1.0,12.0,12.0,6.0,1.0,1.0,1.0,6.33,6.0,5.0,5.33,5.5,4.0,3.4,3.4,2.8,3.2,5.13,2.2,0.2,5.4,5.0,1.5300000000000002
23.0,2.0,2.0,6.0,6.0,1.0,1.0,2.0,6.5,6.67,6.33,5.33,6.5,5.67,3.6,2.6,2.2,2.8,3.75,3.0,0.6,2.4,3.0,1.5300000000000002
25.0,2.0,9.0,9.0,30.0,1.0,2.0,1.0,6.25,6.67,5.33,5.33,7.0,5.67,3.8,3.0,3.0,3.4,4.44,5.0,4.2,5.0,2.25,1.5300000000000002
51.0,2.7,28.0,28.0,30.0,2.0,1.0,1.0,6.83,5.67,5.33,6.67,7.0,5.0,3.6,3.8,3.8,4.5,5.56,3.0,0.0,3.5,4.0,1.5300000000000002
38.0,2.0,5.0,9.5,30.0,1.0,1.0,1.0,6.25,5.67,6.33,6.83,7.0,7.0,3.6,3.2,2.6,2.2,4.78,3.2,1.2,6.2,5.0,1.5300000000000002
55.0,2.4,23.0,29.2,30.0,1.0,1.0,1.0,6.42,6.0,6.0,5.33,5.5,6.0,4.0,3.8,3.4,2.4,5.78,3.8,0.0,7.0,4.25,1.5300000000000002
30.0,2.0,1.0,9.0,40.0,2.0,1.0,1.0,6.67,6.0,6.33,6.5,6.0,6.67,3.6,2.8,3.0,3.6,5.44,1.0,0.6,5.0,3.5,1.5300000000000002
33.0,2.0,1.0,8.0,40.0,2.0,1.0,1.0,6.83,6.0,5.67,6.0,3.5,6.0,4.2,2.2,4.6,3.8,5.22,3.0,0.0,5.6,4.0,1.0199999999999998
30.0,1.0,2.0,4.0,30.0,1.0,1.0,1.0,6.75,6.67,6.0,5.83,6.5,5.0,4.2,3.2,2.8,4.0,6.0,1.8,0.0,6.6,5.0,1.0199999999999998
29.0,6.0,3.0,5.0,50.0,1.0,1.0,1.0,6.92,6.67,3.5,7.0,7.0,5.0,4.0,1.6,1.8,4.2,5.67,4.2,1.4,5.0,3.0,1.0199999999999998
42.0,1.0,11.0,11.0,6.0,1.0,1.0,2.0,6.75,6.67,4.33,6.0,6.5,5.0,4.2,3.0,2.4,3.6,5.67,0.6,0.0,6.2,4.0,1.0199999999999998
24.0,2.0,9.0,9.0,30.0,1.0,1.0,1.0,6.92,7.0,5.33,5.83,7.0,5.67,4.2,3.2,2.0,3.4,4.33,5.0,3.0,4.2,2.0,1.0199999999999998
22.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,4.2,5.0,3.6,2.6,5.0,3.0,0.4,4.2,5.0,1.0199999999999998
19.0,5.0,0.66,5.0,30.0,1.0,1.0,2.0,6.58,5.67,6.33,5.6,7.0,6.0,4.4,3.4,3.8,4.2,4.89,5.8,3.2,6.4,3.5,1.06
24.0,6.0,5.0,8.0,30.0,1.0,1.0,1.0,7.0,6.67,6.67,6.0,7.0,6.67,4.2,1.8,4.0,3.8,4.78,3.75,1.2,3.6,2.5,1.06
37.0,2.0,1.0,3.0,6.0,2.0,1.0,1.0,6.08,6.67,6.0,6.83,6.0,6.0,3.8,1.6,2.8,3.4,5.56,4.0,0.0,3.4,3.5,1.06
57.0,2.0,30.0,30.0,30.0,1.0,1.0,1.0,5.4,5.67,4.0,5.0,5.0,5.0,4.0,4.0,3.4,3.2,3.78,4.2,0.6,6.2,4.5,1.06
66.0,2.0,25.0,25.0,30.0,1.0,1.0,1.0,6.25,6.67,4.67,5.83,6.0,5.0,3.8,1.2,2.8,4.0,6.0,0.2,0.0,4.8,2.25,1.06
38.0,5.0,4.0,6.0,30.0,1.0,1.0,2.0,7.0,6.0,5.33,5.83,6.0,5.0,5.0,3.2,3.6,4.8,5.44,3.0,1.4,5.0,3.5,1.06
50.0,1.0,2.0,20.0,40.0,2.0,1.0,1.0,7.0,7.0,7.0,6.0,6.5,7.0,4.2,4.0,3.8,3.0,5.11,1.8,1.4,6.2,3.25,1.06
39.0,1.0,0.75,5.0,30.0,1.0,1.0,1.0,6.67,7.0,6.67,6.4,6.0,6.33,4.2,1.25,3.6,3.4,5.78,4.2,0.0,6.0,4.0,1.06
31.0,2.0,7.0,11.6,30.0,1.0,1.0,2.0,6.92,6.67,6.33,7.0,6.0,6.0,4.4,2.4,3.25,4.0,5.56,3.0,1.0,6.0,4.25,1.06
41.0,1.0,2.0,7.0,6.0,1.0,1.0,1.0,7.0,7.0,5.67,7.0,7.0,7.0,4.0,3.2,3.4,3.4,6.0,1.6,0.2,3.4,5.0,1.06
43.0,1.0,1.0,10.3,30.0,1.0,1.0,1.0,7.0,6.67,6.0,6.5,6.5,5.0,5.0,4.2,3.4,3.5,5.33,1.2,1.2,6.6,4.25,1.06
55.0,2.0,25.0,25.0,30.0,1.0,1.0,1.0,6.25,5.67,5.67,6.0,6.5,6.0,4.5,4.2,2.6,4.0,5.67,2.2,0.8,4.4,2.5,1.06
25.0,5.0,1.0,9.2,6.0,2.0,1.0,1.0,6.42,6.0,6.0,6.0,6.0,6.0,3.8,3.0,3.0,2.8,5.67,0.4,0.2,6.4,4.0,1.06
39.0,1.0,6.0,10.2,30.0,1.0,1.0,1.0,7.0,6.0,5.33,6.17,7.0,6.0,4.2,2.6,2.8,3.6,5.44,2.0,0.4,5.0,4.0,1.06
47.0,2.0,27.0,27.0,30.0,1.0,1.0,1.0,6.58,5.33,5.67,6.17,5.5,5.33,3.8,3.6,3.2,3.8,5.44,3.4,0.6,3.4,2.25,1.06
26.0,6.0,0.5,2.0,20.0,1.0,1.0,1.0,6.67,5.67,4.33,6.5,6.0,6.0,4.2,3.6,2.4,3.8,4.0,4.0,2.5,6.5,5.0,1.06
32.0,1.0,9.0,12.0,16.0,1.0,1.0,1.0,6.08,5.67,5.0,5.67,5.5,5.0,3.8,2.8,2.4,2.6,4.78,2.0,0.6,5.4,4.0,3.8329999999999997
48.0,2.0,13.0,30.0,20.0,1.0,1.0,1.0,7.0,7.0,6.0,7.0,7.0,5.33,4.4,2.8,3.6,4.8,5.56,1.6,0.2,5.4,4.75,3.362000000000001
39.0,2.0,2.0,18.0,40.0,1.0,1.0,1.0,6.67,6.33,6.67,5.5,7.0,6.0,4.4,2.8,3.4,3.4,5.67,0.6,0.0,5.6,3.25,2.14
39.0,2.0,2.0,10.0,8.0,1.0,1.0,1.0,6.42,5.67,5.0,5.83,6.0,6.67,4.0,3.2,3.4,3.2,4.56,5.0,1.6,4.0,3.0,2.14
48.0,2.0,2.0,18.3,40.0,2.0,1.0,1.0,7.0,7.0,6.67,6.0,7.0,5.33,4.2,1.75,3.4,4.4,5.44,3.4,3.2,4.8,2.5,2.14
28.0,6.0,2.0,8.0,27.2,2.0,1.0,1.0,7.0,6.0,6.33,6.33,6.0,6.0,4.6,1.25,3.2,4.0,6.0,1.4,0.6,6.6,5.0,2.14
41.0,2.0,2.0,15.0,40.0,1.0,1.0,2.0,6.42,6.67,4.33,6.17,6.0,3.67,4.0,2.2,3.2,3.2,4.0,4.6,2.0,5.2,3.75,2.14
29.0,2.0,2.0,8.0,20.0,1.0,1.0,1.0,6.83,6.67,6.67,6.67,7.0,6.0,4.6,1.0,3.0,4.2,6.0,1.6,0.0,6.8,4.0,2.14
48.0,2.0,23.0,29.0,20.0,2.0,1.0,1.0,5.33,4.33,4.33,5.0,5.5,6.33,3.8,2.4,2.4,3.4,5.78,1.0,0.0,6.0,4.25,0.99
41.0,2.0,12.0,17.0,14.0,1.0,1.0,1.0,7.0,3.0,5.33,6.5,7.0,6.33,4.6,2.6,2.8,3.2,5.33,2.8,1.0,5.8,4.75,0.99
37.0,2.0,0.5,8.0,20.0,1.0,1.0,1.0,6.33,6.0,4.67,4.83,6.0,5.33,4.2,3.8,4.2,3.2,4.56,4.8,2.0,3.6,3.75,0.99
48.0,2.1,4.0,29.0,20.0,1.2,1.0,1.0,6.75,7.0,6.0,6.5,4.0,6.33,4.4,2.4,2.6,3.6,5.78,1.8,0.0,4.2,2.5,0.99
50.0,6.0,6.0,30.0,20.0,1.0,1.0,2.0,6.92,7.0,5.67,6.83,7.0,7.0,4.2,4.2,4.2,3.5,6.0,0.0,0.0,4.5,3.25,0.99
51.0,2.0,2.0,7.0,20.0,1.0,1.0,1.0,6.55,7.0,5.67,6.33,6.5,5.0,5.0,1.5,3.0,3.4,5.78,0.8,1.4,3.8,3.25,0.99
37.0,2.0,11.0,11.0,20.0,1.0,1.0,1.0,6.5,5.67,4.67,6.33,5.0,6.0,3.4,4.0,2.6,2.4,5.0,1.6,0.4,5.8,5.0,0.99
52.0,2.0,1.0,1.0,20.0,1.0,1.0,2.0,6.58,6.33,5.67,5.83,6.0,5.33,3.6,2.6,3.8,3.0,5.78,1.4,0.4,5.6,3.0,0.99
51.0,2.0,25.0,30.0,40.0,1.0,1.0,1.0,6.58,5.67,4.0,5.83,6.0,4.0,4.2,2.6,2.6,3.2,5.33,5.0,1.4,3.6,3.0,0.99
29.0,2.0,1.0,9.0,20.0,1.0,1.0,2.0,6.42,5.67,6.33,5.83,6.0,5.33,4.0,2.4,3.5,2.8,5.33,2.8,0.6,3.6,2.0,0.99
40.0,2.0,14.0,20.0,40.0,1.0,1.0,1.0,6.17,5.67,3.67,5.17,6.0,4.33,4.4,2.8,2.6,3.0,4.56,3.0,0.2,5.8,3.5,0.99
33.0,3.0,12.0,12.0,60.0,1.0,1.0,1.0,5.67,3.0,3.67,6.5,5.0,4.33,4.0,3.4,1.6,2.6,2.0,6.0,3.8,4.4,2.75,0.99
48.0,2.0,2.0,27.0,40.0,2.0,2.0,1.0,6.17,5.67,6.67,6.17,6.5,6.33,3.8,3.2,4.0,4.6,5.11,2.4,0.8,4.0,3.5,1.76
23.0,7.0,1.5,5.5,20.0,1.0,1.0,1.0,6.92,5.33,5.33,4.17,7.0,5.67,4.6,1.8,2.2,2.6,5.56,2.0,1.0,5.0,2.75,1.76
30.0,2.0,6.0,6.0,40.0,2.0,1.0,1.0,7.0,7.0,7.0,6.67,6.0,5.0,4.4,1.4,5.0,4.6,5.78,2.6,0.2,5.2,4.0,1.76
40.0,2.0,1.0,12.0,8.0,2.0,1.0,1.0,6.92,6.67,6.67,6.0,6.5,5.33,3.8,2.2,4.2,4.8,6.0,1.4,0.0,4.8,3.25,1.76
52.0,2.0,18.0,34.0,20.0,1.0,1.0,1.0,7.0,7.0,6.0,7.0,7.0,5.67,4.8,2.8,1.75,3.2,5.33,0.8,2.6,6.2,4.75,1.76
55.0,2.0,8.0,29.0,28.0,1.0,1.0,1.0,6.83,6.67,6.67,6.83,7.0,6.0,4.4,4.2,1.6,3.4,4.89,5.0,1.6,4.4,2.75,1.76
24.0,2.0,3.0,7.0,40.0,1.0,1.0,1.0,6.83,6.67,5.33,5.17,6.5,5.33,4.6,1.4,2.2,3.2,5.44,3.6,1.2,2.6,2.5,1.76
31.0,2.0,9.0,9.0,40.0,1.0,1.0,2.0,7.0,7.0,3.67,7.0,7.0,7.0,4.6,2.2,3.0,4.2,5.22,5.2,2.0,4.0,2.75,1.76
42.0,2.0,13.0,19.0,20.0,1.0,1.0,2.0,6.83,5.67,5.33,6.17,6.0,6.0,4.6,3.6,3.6,3.8,5.89,2.6,1.0,5.8,4.0,1.76
36.0,2.0,8.0,9.0,26.0,1.0,1.0,2.0,6.92,6.0,5.0,6.0,7.0,6.67,4.8,4.0,3.4,4.0,5.33,2.2,1.2,6.0,4.0,1.76
49.0,2.0,10.0,29.0,40.0,1.0,1.0,1.0,6.5,6.0,6.67,6.0,5.0,6.0,4.0,1.4,3.6,4.0,5.11,1.6,1.4,4.6,3.25,1.76
38.0,2.0,6.0,15.0,25.0,2.0,1.0,1.0,6.67,6.0,4.33,5.17,6.5,5.0,4.4,3.0,4.4,4.4,5.0,3.8,2.6,4.6,4.0,1.76
42.0,2.0,13.0,13.0,20.0,1.0,1.0,1.0,5.08,4.0,5.33,4.5,4.0,5.67,3.8,3.4,3.0,3.2,5.44,1.4,0.6,4.6,3.5,1.76
35.0,2.0,1.0,8.85,20.0,1.0,1.0,1.0,7.0,6.67,6.33,7.0,6.5,6.0,5.0,2.0,3.6,4.4,6.0,0.2,0.0,6.6,4.75,1.76
22.0,1.0,1.0,4.0,20.0,2.0,1.0,1.0,7.0,6.0,5.0,6.67,7.0,6.0,4.0,2.4,3.6,3.8,5.67,3.2,0.2,5.0,4.0,1.76
42.0,2.0,2.0,14.0,12.0,1.0,1.0,1.0,6.83,7.0,6.33,5.83,6.5,5.33,3.8,2.0,4.0,4.6,5.56,4.0,1.4,4.8,3.25,1.76
33.0,2.0,0.66,7.0,20.0,1.0,1.0,1.0,6.75,6.0,5.67,6.0,6.0,6.0,4.4,3.4,3.0,3.4,5.22,4.0,1.0,5.8,4.5,1.76
49.0,2.0,26.0,26.0,40.0,1.0,1.0,1.0,6.67,5.33,5.33,6.17,7.0,3.67,4.6,2.8,3.2,4.6,6.0,2.4,0.8,3.4,1.25,3.241000000000001
34.0,2.0,5.0,7.0,40.0,1.0,1.0,1.0,6.75,6.0,3.0,5.17,6.0,4.33,3.2,3.6,2.8,2.6,3.56,3.8,2.2,5.6,3.5,4.672
26.0,1.0,0.1,3.0,40.0,1.0,1.0,1.0,6.67,5.67,6.33,6.33,6.0,6.0,4.2,3.0,3.6,4.0,5.67,0.6,1.2,5.2,4.0,3.083
38.0,2.0,10.0,12.0,20.0,1.0,1.0,1.0,6.08,5.67,5.0,5.17,6.0,6.0,4.4,3.2,3.4,3.8,5.22,3.6,0.2,5.8,4.0,3.7000000000000006
32.0,1.0,10.0,10.0,20.0,1.0,1.0,1.0,5.67,5.33,2.67,5.0,5.0,5.0,3.8,3.2,1.4,2.8,5.0,5.0,5.6,5.2,3.5,4.529
29.0,1.0,4.0,2.0,20.0,1.0,1.0,1.0,5.67,4.0,4.0,4.67,6.5,5.67,4.6,3.2,4.2,5.0,5.11,0.4,1.0,3.4,2.0,5.418000000000002
32.0,3.0,10.0,12.0,60.0,1.0,1.0,1.0,6.42,3.67,1.33,5.67,5.5,5.33,4.6,2.4,1.8,2.6,2.33,5.6,4.6,4.0,3.5,3.5740000000000003
36.0,2.0,2.0,9.0,20.0,1.0,1.0,1.0,6.75,6.0,5.0,6.33,2.5,6.0,4.2,2.6,3.6,3.4,5.44,1.8,0.25,5.8,4.0,4.183000000000002
40.0,2.0,8.0,17.0,20.0,1.0,1.0,1.0,6.75,6.0,3.0,6.5,7.0,6.0,4.0,3.4,2.4,3.2,5.22,0.8,0.4,5.0,3.75,3.847
27.0,2.0,0.5,0.5,20.0,1.0,1.0,1.0,5.42,4.0,4.33,5.0,4.5,4.67,4.6,2.0,3.5,3.6,6.0,3.6,0.0,4.6,4.0,3.0360000000000005
41.0,2.0,15.0,17.0,40.0,1.0,1.0,1.0,6.33,6.0,3.0,5.67,6.0,5.0,4.2,2.6,3.0,3.25,4.0,3.0,2.4,4.8,3.5,3.6659999999999995
39.0,1.0,15.0,18.0,4.0,1.0,1.0,1.0,5.58,4.67,1.33,4.67,6.5,3.0,3.6,3.2,2.8,2.8,3.44,3.2,3.2,4.2,3.75,4.678
48.0,2.0,10.0,17.0,40.0,1.0,1.0,1.0,7.0,7.0,3.33,5.33,6.5,5.0,4.8,3.6,1.8,3.0,3.89,4.2,4.8,3.4,3.0,3.121999999999999
40.0,2.0,18.0,20.0,40.0,1.0,1.0,1.0,6.25,5.67,3.0,5.17,5.5,4.33,4.5,3.2,2.6,2.8,4.0,3.4,2.6,4.6,3.0,3.4319999999999995
42.0,2.0,19.0,20.4,14.0,2.0,1.0,1.0,6.83,6.67,5.33,5.17,5.5,5.0,4.4,2.4,2.8,3.6,5.67,5.6,3.2,4.8,3.0,4.538000000000002
35.0,2.0,0.3,5.0,20.0,1.0,1.0,1.0,7.0,7.0,6.33,6.83,6.0,6.0,4.4,2.6,2.8,2.6,5.75,2.4,1.0,6.0,4.0,2.952000000000001
39.0,7.0,8.0,13.0,40.0,1.0,2.0,2.0,5.83,5.67,1.67,6.0,6.0,3.67,4.6,2.4,1.8,3.4,6.0,3.2,1.4,5.8,2.75,3.9019999999999997
56.0,5.0,20.0,36.0,20.0,1.0,1.0,1.0,6.67,6.33,2.0,6.0,4.5,4.0,3.6,2.2,2.8,3.6,5.11,3.8,1.2,4.25,2.0,4.1370000000000005
46.0,2.0,19.0,19.0,40.0,1.0,1.0,1.0,6.92,6.33,5.33,6.5,6.5,6.0,3.6,2.2,3.0,4.2,5.89,0.2,0.2,6.6,4.5,3.8819999999999992
48.0,2.0,20.0,35.0,30.0,1.0,1.0,2.0,6.58,5.67,5.67,7.0,7.0,6.0,5.0,3.4,3.4,4.8,5.56,0.0,0.0,7.0,3.0,3.7800000000000007
48.0,2.0,11.0,26.0,20.4,2.0,1.0,1.0,6.5,5.0,4.33,5.67,6.5,4.67,4.2,3.2,4.4,3.6,5.44,2.6,0.2,5.0,3.0,3.7800000000000007
45.0,7.0,3.0,6.0,20.0,1.0,1.0,1.0,6.75,4.67,3.67,5.83,6.0,6.0,4.8,1.8,2.8,3.6,5.78,0.8,1.2,5.2,4.0,3.7800000000000007
31.0,2.0,1.5,6.0,40.0,1.0,1.0,1.0,6.83,6.33,6.67,7.0,7.0,7.0,4.6,2.6,3.8,3.2,5.78,0.6,0.0,6.0,4.0,3.7800000000000007
34.0,2.0,2.0,14.0,20.0,1.0,1.0,1.0,7.0,6.67,4.67,6.17,6.5,5.67,4.6,3.2,3.0,3.2,4.89,3.2,1.0,5.0,3.75,3.7800000000000007
50.0,2.0,11.0,31.0,20.0,1.0,2.0,2.0,4.83,5.67,4.0,5.83,6.0,5.0,3.75,2.8,3.4,3.6,5.44,2.6,0.6,5.4,4.0,3.7800000000000007
27.0,2.0,3.0,3.0,40.0,1.0,1.0,1.0,7.0,6.67,4.0,4.67,5.5,5.67,4.6,1.4,3.8,4.4,4.78,4.2,1.2,5.0,2.0,3.7800000000000007
47.0,3.0,7.0,23.0,20.0,1.0,1.0,1.0,6.5,6.0,5.0,6.0,6.0,6.0,4.6,3.4,3.4,4.8,4.56,4.6,1.0,5.6,4.75,3.7800000000000007
35.0,2.0,8.0,10.0,20.0,1.0,1.0,1.0,6.67,5.67,6.67,6.67,4.0,5.67,3.8,3.2,2.8,3.2,5.0,1.8,1.2,5.4,3.5,3.7800000000000007
26.0,2.0,3.0,5.0,20.0,1.0,1.0,1.0,6.17,6.0,5.67,6.0,4.5,4.0,4.0,3.6,4.0,3.8,5.11,1.6,0.8,6.0,4.0,3.7800000000000007
50.0,2.0,11.0,27.0,20.0,1.0,1.0,1.0,6.33,6.33,6.0,4.0,6.0,5.67,4.2,2.2,2.4,4.0,5.56,3.6,0.4,5.2,3.75,3.7800000000000007
31.0,2.0,0.4,14.0,40.0,1.0,1.0,1.0,7.0,6.67,4.33,6.67,5.5,4.33,4.4,2.6,2.6,3.0,5.11,3.4,1.2,5.4,4.0,3.7800000000000007
45.0,2.0,10.0,10.0,20.0,1.0,1.0,1.0,6.67,7.0,5.67,6.33,6.5,7.0,4.6,2.2,2.8,4.8,4.78,2.4,0.4,6.4,3.75,3.7800000000000007
49.0,2.0,1.0,27.0,23.4,2.0,1.0,1.0,6.08,6.0,5.33,4.5,6.0,5.33,4.2,2.4,2.8,3.8,5.78,2.2,0.6,5.0,3.0,3.7800000000000007
40.0,2.0,1.0,13.0,20.0,1.0,1.0,2.0,6.42,4.67,2.67,6.33,6.5,4.33,3.4,3.0,3.0,3.2,3.0,4.4,2.8,3.8,3.0,3.7800000000000007
54.0,2.0,1.0,35.0,20.0,1.0,1.0,1.0,6.92,4.33,4.33,6.5,3.5,5.5,4.6,4.0,2.2,2.8,6.0,1.4,0.2,6.6,3.5,3.7800000000000007
51.0,2.0,0.75,6.0,20.0,1.0,1.0,1.0,6.67,6.33,5.0,6.83,6.5,6.0,5.0,3.0,2.6,4.2,5.78,0.8,0.2,6.0,4.25,3.7800000000000007
47.0,1.0,5.0,5.0,20.0,1.0,1.0,1.0,7.0,6.0,5.67,6.33,6.5,6.0,4.8,3.8,3.0,3.4,6.0,0.6,1.2,4.8,3.5,3.7800000000000007
28.0,2.0,4.0,4.0,20.0,2.0,1.0,1.0,6.92,7.0,6.33,6.33,4.5,6.0,4.4,2.0,4.4,4.4,5.33,5.2,1.0,5.0,3.5,3.7800000000000007
27.0,6.0,0.41,3.0,20.0,1.0,1.0,1.0,6.67,5.67,6.0,6.0,6.5,6.67,3.6,3.0,3.0,3.8,5.11,2.0,0.8,5.6,4.0,3.7800000000000007
54.0,2.0,12.0,36.0,20.0,1.0,1.0,1.0,6.75,7.0,6.0,6.33,5.5,5.33,4.6,2.8,2.6,3.2,6.0,0.2,0.2,5.2,3.75,3.7800000000000007
58.0,2.0,12.0,24.0,20.0,1.0,1.0,1.0,7.0,6.67,5.0,7.0,7.0,6.0,5.0,3.6,3.6,4.0,5.11,4.8,1.0,5.8,4.0,3.7800000000000007
37.0,2.0,2.0,6.0,48.0,1.0,1.0,1.0,5.58,4.67,4.33,5.33,5.5,2.0,3.25,3.8,2.4,2.6,4.33,2.8,1.0,2.6,4.0,3.7800000000000007
23.0,1.0,13.0,20.0,44.0,1.0,1.0,2.0,7.0,6.33,6.0,7.0,7.0,7.0,4.4,3.6,3.0,3.8,4.78,3.6,1.2,6.0,4.0,3.7800000000000007
49.0,2.0,1.0,14.6,20.0,1.0,1.0,1.0,6.42,5.67,4.0,6.0,6.5,6.33,4.6,3.0,3.6,3.6,4.56,2.6,0.2,6.2,4.75,3.7800000000000007
23.0,6.0,1.0,3.0,20.0,1.0,1.0,1.0,6.83,6.33,7.0,7.0,7.0,7.0,4.4,2.6,3.4,4.2,5.67,3.8,1.0,6.4,5.0,3.7800000000000007
47.0,2.0,12.0,12.0,32.0,2.0,1.0,1.0,6.83,6.67,6.33,6.0,7.0,6.0,4.0,4.0,3.4,3.8,5.22,3.2,1.0,6.4,3.0,3.7800000000000007
44.0,2.0,9.0,25.0,4.0,2.0,1.0,2.0,6.0,6.0,5.33,5.17,6.0,3.67,4.2,2.8,2.2,3.4,5.0,4.2,2.8,3.8,2.25,3.7800000000000007
30.0,2.0,2.0,6.0,20.0,1.0,2.0,2.0,6.25,6.0,6.0,6.0,6.0,6.0,4.2,3.2,3.4,3.0,5.0,4.0,4.0,4.8,3.0,3.7800000000000007
