,Idade,Formação,Tempo_Escola,Tempo_profissão,Hrs_semanais,Numero_professores,Supervisiona,Licença_2semanas,Licença_ano,trab1,trab2,trab3,trab4,trab5,trab6,trab7,trab8,trab9,trab10,trab11,trab12,trab13,trab14,trab15,trab16,trab17,trab18,trab19,trab20,trab21,trab22,trab23,trab24,trab25,trab26,trab27,trab28,trab29,trab30,trab31,trab32,atitrab1,atitrab2,atitrab3,atitrab4,atitrab5,atitrab6,atitrab7,atitrab8,atitrab9,atitrab10,atitrab11,atitrab12,atitrab13,atitrab14,atitrab15,atitrab16,atitrab17,atitrab18,atitrab19,atitrab20,be1,be2,be3,be4,be5,be6,be7,be8,be9,be10,be11,be12,be13,be14,be15,be16,be17,be18,be19,bes1,bes2,bes3,bes4,bes5,saude1,saude2,saude3,saude4,MPS,IPPS,IOPS,ISP,CAFC,VSP,ARE,DED,ARS,AED,Engagement,Exaustao,Cinismo,SCV,Saude,Indiv,Populacao,PIB,IDHM,PIBPer,INVperc,Turma,Alunos,Professores,Investimento,TAMesc
2046,40.0,6.0,2.5,10.0,8.0,120.0,1.0,1.0,2.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,6.0,5.0,6.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,6.0,3.0,4.0,4.0,4.0,4.0,6.25,6.0,6.0,6.0,6.0,5.67,4.2,2.0,4.0,4.0,5.78,1.6,0.2,4.8,4.0,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2047,45.0,3.0,14.0,17.6,4.0,120.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,6.0,7.0,7.0,7.0,5.0,1.0,4.0,4.0,5.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,7.0,6.67,6.33,7.0,6.5,7.0,4.8,3.4,4.0,4.0,5.89,1.0,0.0,6.8,5.0,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2048,29.0,2.0,4.0,4.0,8.0,120.0,1.0,1.0,1.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,4.0,6.0,6.0,6.0,3.0,5.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,1.0,2.0,2.0,2.0,4.0,6.0,6.0,6.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,5.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,6.0,3.0,1.0,0.0,6.0,6.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,7.0,3.0,5.0,4.0,5.0,5.0,6.25,3.33,3.33,4.5,3.0,6.0,3.2,2.0,2.6,2.4,3.56,2.2,0.0,5.8,4.75,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2049,42.0,3.0,10.0,10.0,8.0,120.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,3.0,4.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,6.0,5.0,3.0,3.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,2.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,6.5,6.33,4.33,5.33,4.0,5.0,3.2,3.4,2.8,2.6,4.78,2.8,0.0,3.6,3.25,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2050,50.0,3.0,17.0,27.0,50.0,41.9,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,1.0,2.0,1.0,7.0,7.0,6.0,7.0,7.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,4.9,5.0,6.0,6.0,6.0,6.0,5.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,7.0,6.0,4.0,4.0,5.0,4.0,7.0,7.0,6.67,6.67,7.0,6.67,5.0,5.0,4.0,4.2,5.63,1.6,0.0,6.6,4.25,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2051,41.0,3.0,0.08,19.0,6.0,51.2,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,6.0,6.0,7.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0,3.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,3.0,3.0,0.0,0.0,6.0,4.0,4.0,6.0,7.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,7.0,6.33,7.0,6.67,7.0,6.33,4.8,4.0,5.0,4.2,5.78,4.2,2.8,6.4,5.0,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2052,36.0,2.0,6.0,8.0,10.0,98.6,1.0,1.0,1.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,3.0,3.0,5.0,4.0,6.0,5.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,5.0,6.0,5.0,6.0,6.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,6.0,5.0,6.0,2.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,6.0,6.0,7.0,7.0,6.0,4.0,3.0,4.0,3.0,6.25,4.0,4.0,4.67,5.5,5.67,4.4,2.6,3.6,3.8,4.78,2.8,1.0,6.4,3.5,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2053,56.0,3.0,20.0,20.0,8.0,78.3,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,7.0,5.0,5.0,6.0,5.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,3.0,4.0,3.0,4.0,3.0,0.0,1.0,5.0,0.5,0.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,6.92,6.0,6.67,5.67,6.0,5.33,4.6,3.2,3.4,3.2,5.56,3.4,1.5,6.0,4.0,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2054,50.4,2.0,20.0,19.7,24.0,100.0,2.0,1.0,1.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.4,5.4,5.5,5.9,5.7,6.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,5.0,5.0,5.0,6.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,6.0,4.4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.8,0.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,3.0,3.0,6.17,6.0,5.433,6.0,5.5,5.33,3.6,2.4,3.6,3.2,6.0,4.8,3.75,6.0,3.25,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2055,37.0,7.0,6.0,6.0,12.0,101.8,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,5.0,6.0,5.0,5.0,5.0,1.0,2.0,1.0,5.0,6.0,6.0,5.0,6.0,4.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,6.0,4.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,6.75,5.67,5.67,5.5,5.5,5.67,3.8,2.6,2.0,3.4,4.78,2.2,1.0,2.4,2.75,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2056,37.0,1.0,1.5,1.5,6.0,110.5,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,2.0,2.0,2.0,6.0,6.0,5.0,5.0,6.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,6.83,5.67,5.33,5.67,6.0,5.33,4.0,3.4,3.2,3.2,3.0,2.8,1.6,4.8,3.0,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2057,42.0,3.0,12.0,12.0,8.0,109.1,2.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,5.0,6.0,6.0,7.0,6.0,6.0,4.0,5.0,5.0,1.0,1.0,1.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,5.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,2.0,3.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,5.0,6.0,5.0,5.0,3.0,5.0,4.0,6.75,6.33,5.67,5.5,5.5,5.0,3.8,3.2,2.8,3.4,5.11,2.4,0.2,4.8,4.25,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2058,33.0,3.0,2.0,5.0,12.0,71.0,1.0,1.0,1.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,2.0,3.0,4.0,4.3,2.0,5.0,3.0,4.0,6.0,6.0,5.0,5.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,5.0,4.0,6.0,6.0,5.0,3.0,3.0,3.0,6.58,5.67,4.33,4.67,5.5,4.33,4.4,3.0,4.0,3.6,4.13,4.2,1.8,5.0,3.5,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2059,46.0,3.0,19.0,20.0,4.0,78.4,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,6.0,6.0,7.0,7.0,4.0,4.0,4.0,4.0,6.83,7.0,6.0,6.67,6.0,6.0,3.8,3.2,3.4,3.8,5.22,1.0,0.8,6.4,4.0,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2060,39.0,8.0,9.0,11.0,40.0,54.4,1.0,1.0,1.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,6.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,5.5,5.67,5.0,5.0,6.0,5.0,3.8,3.0,3.0,3.0,5.0,2.4,1.0,5.0,3.0,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2061,35.0,2.0,8.0,10.0,35.0,42.4,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,7.0,6.0,6.0,6.0,6.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,6.92,5.67,5.67,6.17,6.5,6.0,3.6,2.4,3.0,3.0,5.22,2.0,1.2,5.8,4.0,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2062,33.0,8.0,4.0,11.0,46.0,40.7,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,1.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,7.0,6.33,6.0,7.0,7.0,7.0,4.6,3.2,4.4,4.6,5.56,2.6,0.0,5.8,4.0,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2063,52.0,1.0,28.0,28.0,29.0,49.9,1.0,1.0,1.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,5.0,7.0,5.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,1.0,1.0,1.0,7.0,6.0,5.0,3.0,7.0,5.0,4.0,3.4,2.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,5.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,6.0,4.0,3.0,3.0,5.0,4.0,6.0,4.0,6.0,5.0,5.0,5.0,1.0,3.0,5.0,0.0,0.0,4.0,1.0,5.0,5.0,3.0,1.0,3.0,2.0,3.0,6.25,6.0,6.67,6.67,6.5,5.0,4.4,3.4,3.0,2.8,4.0,5.0,1.8,3.6,2.25,465.0,203275.0,39737.72999999999,0.7760000000000005,0.1999999999999999,2928.1799999999967,20.0,505.0,81.0,595226766.0699998,5.839999999999999
2064,31.0,2.0,6.0,9.0,25.0,56.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,4.0,7.0,7.0,7.0,5.0,5.0,6.0,1.0,1.0,1.0,7.0,7.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,5.0,1.0,4.0,5.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,6.0,5.0,5.0,6.0,5.0,3.0,6.0,3.0,3.0,5.0,0.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,4.0,6.92,5.67,4.67,6.17,7.0,5.0,3.8,3.2,1.2,2.8,4.67,5.0,3.2,5.4,4.5,488.0,203275.0,39737.72999999999,0.776,0.2,2928.1799999999967,32.0,838.0,50.0,595226766.0699998,6.150000000000003
2065,36.0,6.0,4.0,12.0,25.0,56.0,1.1,1.0,1.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,7.0,7.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,6.0,5.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,6.92,5.0,4.33,4.83,7.0,5.0,3.8,2.0,3.2,3.0,4.89,3.2,0.8,2.8,2.75,488.0,203275.0,39737.72999999999,0.776,0.2,2928.1799999999967,32.0,838.0,50.0,595226766.0699998,6.150000000000003
2066,41.0,6.0,7.0,24.0,20.0,56.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,6.0,5.0,6.0,5.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,5.0,3.0,2.0,4.0,5.0,5.0,2.0,5.0,3.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,4.0,5.0,6.0,7.0,5.0,4.0,3.0,4.0,4.0,7.0,5.67,5.67,7.0,7.0,5.67,4.4,3.6,2.8,4.2,6.0,2.0,2.6,5.4,3.75,488.0,203275.0,39737.72999999999,0.776,0.2,2928.1799999999967,32.0,838.0,50.0,595226766.0699998,6.150000000000003
2067,34.0,3.0,4.0,10.0,40.0,56.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,6.0,6.0,2.0,2.0,1.0,5.0,4.0,6.0,6.0,6.0,5.0,4.0,3.0,4.0,5.0,5.0,2.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,2.0,4.0,2.0,3.0,3.0,5.0,5.0,3.0,5.0,6.0,5.0,1.0,2.0,0.0,0.0,4.0,3.8,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,6.0,6.0,7.0,7.0,4.0,3.0,4.0,4.0,6.67,6.33,5.0,5.5,4.5,6.0,4.6,4.2,3.2,3.0,3.56,1.5,0.4,6.6,3.75,488.0,203275.0,39737.72999999999,0.776,0.2,2928.1799999999967,32.0,838.0,50.0,595226766.0699998,6.150000000000003
2068,26.0,3.0,4.0,6.6,38.0,56.0,1.0,1.0,1.0,7.0,7.0,6.7,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,5.0,5.0,6.0,5.0,1.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,6.82,5.67,6.67,6.0,6.0,5.33,4.8,3.2,3.8,4.2,6.0,1.8,1.2,5.6,4.75,488.0,203275.0,39737.72999999999,0.776,0.2,2928.1799999999967,32.0,838.0,50.0,595226766.0699998,6.150000000000003
2069,24.0,2.0,3.0,5.0,20.0,56.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,2.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,7.0,5.67,7.0,7.0,7.0,7.0,4.2,3.8,4.4,5.0,6.0,0.4,0.2,5.0,4.0,488.0,203275.0,39737.72999999999,0.776,0.2,2928.1799999999967,32.0,838.0,50.0,595226766.0699998,6.150000000000003
2070,42.0,2.0,7.0,15.3,20.0,56.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,5.0,5.0,6.0,5.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,5.0,5.0,1.0,5.0,4.0,1.0,4.0,5.0,1.0,1.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,5.0,7.0,7.0,5.33,3.8,2.2,2.4,4.0,5.89,2.0,0.0,2.2,3.0,488.0,203275.0,39737.72999999999,0.776,0.2,2928.1799999999967,32.0,838.0,50.0,595226766.0699998,6.150000000000003
2071,30.0,2.0,5.0,10.0,25.0,56.0,1.0,1.0,1.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,1.0,1.0,1.0,7.0,7.0,6.0,6.0,6.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,6.75,6.33,6.0,6.67,7.0,6.0,3.6,2.2,3.2,3.4,5.56,1.2,0.2,5.4,4.75,488.0,203275.0,39737.72999999999,0.776,0.2,2928.1799999999967,32.0,838.0,50.0,595226766.0699998,6.150000000000003
2072,34.0,2.0,2.0,14.0,25.0,56.0,1.0,1.0,1.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,6.0,6.0,5.0,6.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,6.17,5.67,6.0,6.0,3.5,5.67,3.4,2.8,3.0,3.4,5.0,1.6,0.0,6.0,4.0,488.0,203275.0,39737.72999999999,0.776,0.2,2928.1799999999967,32.0,838.0,50.0,595226766.0699998,6.150000000000003
