,Idx,Código,Município,Escola_resp_Quest,Idade,Formação,Tempo_Escola,Tempo_profissão,Hrs_semanais,Numero_professores,Supervisiona,Licença_2semanas,Licença_ano,trab1,trab2,trab3,trab4,trab5,trab6,trab7,trab8,trab9,trab10,trab11,trab12,trab13,trab14,trab15,trab16,trab17,trab18,trab19,trab20,trab21,trab22,trab23,trab24,trab25,trab26,trab27,trab28,trab29,trab30,trab31,trab32,atitrab1,atitrab2,atitrab3,atitrab4,atitrab5,atitrab6,atitrab7,atitrab8,atitrab9,atitrab10,atitrab11,atitrab12,atitrab13,atitrab14,atitrab15,atitrab16,atitrab17,atitrab18,atitrab19,atitrab20,be1,be2,be3,be4,be5,be6,be7,be8,be9,be10,be11,be12,be13,be14,be15,be16,be17,be18,be19,bes1,bes2,bes3,bes4,bes5,saude1,saude2,saude3,saude4,MPS,IPPS,IOPS,ISP,CAFC,VSP,ARE,DED,ARS,AED,Engagement,Exaustao,Cinismo,SCV,Saude,Escolcod,NomeEscola,Munic,Indiv,Populacao,PIB,IDHM,PIBPer,INVperc,Turma,Alunos,Professores,Investimento,TAMesc
1936,873,CAOR288,Marau,E.M.E.F. Vinte e ,57.0,2.0,0.5,,40.0,42.0,2.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,5.0,6.0,7.0,5.0,4.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,1.0,2.0,5.0,5.0,3.0,1.0,5.0,1.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,7.0,7.0,7.0,4.0,3.0,4.0,3.0,7.0,6.33,5.33,7.0,7.0,6.0,4.2,2.6,3.0,5.0,6.0,1.0,0.2,6.8,3.5,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1937,875,CENE176,Marau,E.M.E.F. Vinte e ,34.0,2.0,1.0,11.0,40.0,42.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,5.0,6.0,7.0,5.0,3.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,1.0,2.0,4.0,4.0,3.0,1.0,5.0,1.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,7.0,7.0,7.0,7.0,4.0,4.0,5.0,5.0,7.0,6.33,5.67,7.0,7.0,6.0,4.0,2.6,2.8,4.8,6.0,1.0,0.6,6.8,4.5,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1938,900,GEFR774,Marau,E.M.E.F. Vinte e ,40.0,2.0,2.0,6.0,40.0,42.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,1.0,1.0,1.0,7.0,7.0,5.0,5.0,6.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,6.0,7.0,7.0,4.0,5.0,5.0,5.0,7.0,7.0,7.0,6.67,7.0,5.33,4.8,2.6,5.0,4.8,5.89,2.0,0.0,6.4,4.75,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1939,906,GLCE075,Marau,E.M.E.F. Vinte e ,28.0,2.0,5.0,6.0,20.0,42.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,1.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,,7.0,6.0,7.0,7.0,6.0,4.0,3.0,4.0,4.0,7.0,6.0,5.67,6.17,6.0,6.0,4.0,2.8,2.8,3.2,5.33,2.2,0.0,6.6,3.75,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1940,917,ISCE993,Marau,E.M.E.F. Vinte e ,40.0,2.0,2.0,18.0,20.0,42.0,1.0,1.0,2.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,2.0,2.0,6.0,6.0,5.0,5.0,6.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,5.0,3.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,6.33,5.67,5.0,5.83,6.0,5.33,3.8,2.6,1.8,2.8,4.0,5.0,3.0,4.6,3.5,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1941,923,IZSO915,Marau,E.M.E.F. Vinte e ,54.0,2.0,1.0,34.0,20.0,42.0,1.0,1.0,1.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,5.0,2.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,1.0,3.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,6.0,5.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,6.33,5.33,5.33,6.0,6.0,6.0,5.0,1.4,2.2,4.4,5.56,1.0,0.4,5.4,4.0,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1942,926,JOLA004,Marau,E.M.E.F. Vinte e ,36.0,2.0,2.0,4.0,40.0,42.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,1.0,5.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,4.2,2.8,4.0,3.6,5.33,2.8,0.6,6.0,4.0,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1943,938,LOAD147,Marau,E.M.E.F. Vinte e ,32.0,2.0,0.7,7.0,40.0,42.0,1.0,1.0,1.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1.0,1.0,7.0,7.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,5.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,6.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,5.0,6.0,7.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.67,7.0,5.5,7.0,5.0,3.8,3.6,3.4,2.2,3.89,2.4,3.0,5.4,4.75,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1944,951,MAHE526,Marau,E.M.E.F. Vinte e ,45.0,2.0,,24.0,40.0,42.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,4.0,2.0,7.0,7.0,6.0,6.0,7.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,3.0,5.0,3.0,4.0,5.0,5.0,2.0,1.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,6.92,6.33,6.33,6.0,7.0,6.33,4.8,3.0,1.8,3.8,5.33,2.0,1.8,2.8,1.75,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1945,953,MAHU721,Marau,E.M.E.F. Vinte e ,30.0,2.0,1.0,5.0,20.0,42.0,1.0,1.0,2.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,6.0,6.0,6.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,6.58,6.0,6.0,7.0,6.0,5.33,3.6,1.8,3.0,3.2,5.56,2.0,0.0,5.8,4.0,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1946,963,MAPL914,Marau,E.M.E.F. Vinte e ,41.0,2.0,5.0,21.0,40.0,42.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,6.0,6.0,6.0,5.0,3.0,4.0,3.0,5.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,6.0,4.0,4.0,4.0,4.0,6.92,6.33,6.0,6.83,7.0,6.0,5.0,3.6,3.6,3.2,5.22,5.0,0.0,6.8,4.0,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1947,964,MASE015,Marau,E.M.E.F. Vinte e ,48.0,2.0,13.0,13.0,40.0,42.0,1.0,1.0,1.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,2.0,1.0,1.0,7.0,6.0,4.0,6.0,6.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,5.0,7.0,6.0,6.0,3.0,3.0,3.0,3.0,6.75,6.67,7.0,6.33,6.5,5.33,5.0,4.4,4.4,3.8,6.0,1.6,0.6,6.0,3.0,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1948,974,NAAB061,Marau,E.M.E.F. Vinte e ,54.0,2.0,22.0,22.0,20.0,42.0,1.0,1.0,1.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,5.0,2.0,3.0,5.0,5.0,3.0,4.0,3.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,0.0,3.0,4.0,0.0,6.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,5.75,5.33,6.67,5.0,6.0,6.0,4.0,2.6,3.2,3.0,5.56,5.0,2.6,3.4,2.5,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1949,975,NAGE049,Marau,E.M.E.F. Vinte e ,52.0,6.0,1.0,11.0,40.0,42.0,2.0,1.0,1.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,6.0,6.0,5.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,6.0,6.0,6.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,6.5,5.67,7.0,6.33,7.0,6.0,4.0,3.0,3.2,3.2,5.44,2.4,0.0,6.2,4.0,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1950,977,NEAL113,Marau,E.M.E.F. Vinte e ,22.0,5.0,,,40.0,42.0,1.0,1.0,,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,5.0,4.0,6.0,2.0,7.0,7.0,5.0,5.0,4.0,5.0,4.0,1.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,5.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,6.0,6.0,6.0,5.0,6.0,5.0,,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,6.0,6.0,3.0,4.0,3.0,4.0,6.58,6.67,7.0,5.5,7.0,4.67,3.6,3.4,2.8,3.2,5.75,0.0,0.0,5.6,3.5,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1951,988,NERO942,Marau,E.M.E.F. Vinte e ,34.0,2.0,4.0,16.0,40.0,42.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,3.0,5.0,4.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,6.5,6.0,6.33,6.0,6.0,6.0,4.0,2.2,2.8,4.0,5.67,1.0,0.0,6.0,4.0,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1952,1011,TELU215,Marau,E.M.E.F. Vinte e ,52.0,2.0,13.0,17.0,40.0,42.0,1.0,1.0,1.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,5.0,1.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,1.0,4.0,5.0,5.0,1.0,3.0,5.0,4.0,3.0,5.0,4.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,7.0,7.0,4.0,4.0,4.0,4.0,6.92,7.0,6.67,6.5,6.0,6.0,4.8,1.8,3.8,4.8,6.0,0.4,0.0,6.4,4.0,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1953,1018,ZAJO558,Marau,E.M.E.F. Vinte e ,46.0,3.0,0.5,27.0,40.0,42.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,7.0,7.0,4.0,6.0,6.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,6.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,7.0,6.33,5.0,5.0,7.0,5.33,4.8,3.6,4.2,4.4,5.33,3.8,1.2,4.8,3.25,72.0,E.M.E.F. Vinte e ,8.0,436.5,44161.0,42104.57,0.774,0.95,2943.8499999999995,23.0,286.0,34.0,130003479.18000004,3.43
1954,865,ARWI961,Marau,E.M.E.I. Criança ,29.0,2.0,7.0,7.0,32.0,17.0,1.0,1.0,1.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,1.0,1.0,1.0,7.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,6.0,4.0,3.0,3.0,3.0,3.0,6.67,6.67,6.0,6.17,6.5,6.0,4.6,3.6,4.4,4.6,5.22,5.0,0.0,5.2,3.0,94,E.M.E.I. Criança Feliz,8,441,44161,42104.57,0.774,0.95,2943.85,18,190,22,130003479.18,2.39
1956,871,CABE235,Marau,E.M.E.I. Criança ,50.0,2.0,0.7,,50.0,17.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,,1.0,1.0,1.0,7.0,7.0,6.0,7.0,6.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,6.0,6.0,6.0,7.0,5.0,4.0,4.0,5.0,7.0,6.33,7.0,6.8,7.0,6.33,4.4,3.2,4.4,4.4,5.44,1.8,0.2,6.4,4.5,94,E.M.E.I. Criança Feliz,8,441,44161,42104.57,0.774,0.95,2943.85,18,190,22,130003479.18,2.39
1958,880,DASE188,Marau,E.M.E.I. Criança ,51.0,2.0,2.0,2.0,20.0,17.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,6.0,3.0,5.0,5.0,1.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,2.0,5.0,2.0,2.0,2.0,4.0,4.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,1.0,,1.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0,5.0,3.0,2.0,5.0,2.0,2.0,6.0,6.0,5.33,6.0,6.0,4.67,4.4,1.8,4.4,4.0,5.67,2.5,1.2,5.2,2.75,94,E.M.E.I. Criança Feliz,8,441,44161,42104.57,0.774,0.95,2943.85,18,190,22,130003479.18,2.39
1960,888,EDDO864,Marau,E.M.E.I. Criança ,45.0,2.0,1.0,23.0,40.0,17.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,1.0,4.0,2.0,,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,6.0,5.0,0.0,6.0,6.0,6.0,6.0,2.0,2.0,6.0,0.0,0.0,6.0,2.0,4.0,6.0,6.0,2.0,2.0,2.0,2.0,6.83,5.33,5.0,5.0,5.0,2.33,3.2,2.8,2.75,2.6,2.44,4.8,2.0,4.8,2.0,94,E.M.E.I. Criança Feliz,8,441,44161,42104.57,0.774,0.95,2943.85,18,190,22,130003479.18,2.39
1962,891,ELAR906,Marau,E.M.E.I. Criança ,,2.0,5.0,30.0,20.0,17.0,1.0,1.0,1.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,2.0,2.0,1.0,7.0,6.0,6.0,6.0,6.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,5.75,6.67,6.0,6.33,6.5,6.0,4.4,3.6,3.6,3.6,5.78,0.8,0.4,6.0,4.0,94,E.M.E.I. Criança Feliz,8,441,44161,42104.57,0.774,0.95,2943.85,18,190,22,130003479.18,2.39
1964,896,ENAN684,Marau,E.M.E.I. Criança ,48.0,2.0,9.0,6.0,16.0,17.0,1.0,1.0,2.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,1.0,1.0,1.0,7.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,6.67,6.33,6.0,6.17,6.5,6.0,4.8,3.6,4.2,4.4,5.33,5.0,0.0,5.0,2.5,94,E.M.E.I. Criança Feliz,8,441,44161,42104.57,0.774,0.95,2943.85,18,190,22,130003479.18,2.39
1966,929,JULI253,Marau,E.M.E.I. Criança ,59.0,1.0,1.0,5.0,20.0,17.0,2.0,1.0,1.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,7.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,2.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,5.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.83,5.67,6.0,6.0,5.5,5.0,4.0,3.0,3.8,4.0,5.44,0.8,0.4,4.4,4.25,94,E.M.E.I. Criança Feliz,8,441,44161,42104.57,0.774,0.95,2943.85,18,190,22,130003479.18,2.39
1968,943,LUDO222,Marau,E.M.E.I. Criança ,35.0,1.0,4.0,4.0,40.0,17.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,1.42,1.33,1.33,1.5,2.0,1.33,4.0,4.2,3.2,4.0,5.89,2.4,0.6,3.4,5.0,94,E.M.E.I. Criança Feliz,8,441,44161,42104.57,0.774,0.95,2943.85,18,190,22,130003479.18,2.39
